id,chinese,translation
2379b08b2f15eab5262277244c360ec2b787cacb,拿六根香蕉給羊,Bawa enam biji banana bagi domba
3837c42e0f7c90758f326933901a1db1a8ebc7fe,拿七根香蕉給羊,Bawa tujuh biji banana bagi domba
783f467162b3a9685507200dc78b8c02b2c7278c,拿八根香蕉給羊,Lakukan delapan biji banana bagi domba
230b0c1531e5b2d545f90d7f9a5ca8098481cf84,拿九根香蕉給羊,Lakukan sembilan biji banana bagi domba
3c7396227625db69ac9a308cea716e805da6420a,拿十根香蕉給羊,Bawa sepuluh biji banana bagi domba
256a1ebbcb8b6de0771d14df2839c9667b8c19dd,哥哥有橡皮擦,Kakak ada kayu kulit sikat
488d56eea2e05ee62b87fc9f6ff5648d5aa87217,哥哥有筆,Bapak ada pena
b67bafb63815973055f8bd0667cd1547d6967da8,哥哥有書,Kakak ada buku
f30417155552717ec2680c4fa49f1a0cbfc8832e,哥哥有剪刀,Kakak punya gunting
98b160ff515b84782f5e683154f22fc3224f14ae,哥哥沒有橡皮擦,Kakak tidak rub kulit.
d197b0ebce35ea6509b5537659f18fbd99f56c73,哥哥沒有筆,Kakak tidak punya pen
f03534211f418f98e2c5041bf8f9da41c686b2ab,哥哥沒有書,Kakak tidak punya buku
f5adb248c664c432fb6889963422ac81b0cc323e,哥哥沒有剪刀,Kakak tak punya gunting
298c7361525bf251c8829c7fa1e468fecc7f27f8,姐姐有橡皮擦,Saudaraku ada lapur kulit
30569f88ea9251c1f87b2e80de20bc23938ae04a,姐姐有筆,Sisi ada pen
3d9df7c6f05fce8a3272189ce5d60aadbb2697d5,姐姐有書,Si kakak ada buku
bdbae91a77fe3a35fb38cdfefa41968801112c71,姐姐有剪刀,Suster punya gunting
31fa037e04e9dc134b3198918e94cfefb786fe1a,姐姐沒有橡皮擦,Saudaraku tidak rub kulit.
21079d46494d8eab39331afa9fd00f66923ca7b6,姐姐沒有筆,Sister tiada pen
d9552db4ede0e1306365762eefaf87a34d5a1b90,姐姐沒有書,Sister tiada buku
786bc92be5af76896e0e3382b8105e7fbed975e2,姐姐沒有剪刀,Suster tidak memiliki gunting
521d55164d7b825fa37e473745b3ec30eaa64e9e,弟弟有橡皮擦,Brother has rubber skin
dc101c3d1657534d96fc553dbaaeb4f1749d0083,弟弟有筆,Brother has pen
5ab72936e894bff55932ee88b6c1aa472b280e92,弟弟有書,Brother has book
f326e44c84916ba90384f38e38375868e3e9f5b3,弟弟有剪刀,Kakak saya punya gunting
4733297b24cba8098890a6b421764f41ec05233b,拿橡皮擦給哥哥,Pakai kulit kayu gosok buat kakakku
32ce89a5e0854e5a7799661a2314929425865dde,拿橡皮擦給姐姐,Pakai kulit karet gosok buat kakaknya
1636453b9dd0dc0de68ee5a2f2c4d99e997e17f6,拿橡皮擦給弟弟,Berawa kulit kayu gosok buat adik laki
305de8a39fe506fff365d456d0828435b541656b,拿橡皮擦給妹妹,Lakukan kulit karet untuk adik perempuan
9e733f2dde7922aab2a855effbad0670038f169a,拿筆給哥哥,Peni untuk kakakku
f636de2e62936d9ddc9524a1e4cb7be72632c32b,拿筆給姐姐,Pegang Pen untuk Suster
ed1f2de214bfc022cdd186d2208a050bc50f8549,拿筆給弟弟,Nai pen untuk adik adik
1ec5be8ac88fbd97b82ff2d1a67f2bc7469e6edc,拿筆給妹妹,Nanya Pencah Bagi adik perempuan
dcdaa8526e394a6c29d41359369181422877fade,拿書給哥哥,Hantar buku untuk kakakku
a995f7f4deea9748ecfd161f9d4d952a2cd46195,拿書給姐姐,Hantar buku untuk kakak kakak
8b3c99be70ebd1d992b5b25cd15f45aaa2a19c8b,拿書給弟弟,Nai buku buat adik adik
fee8b1e19d3e83387e7739fc5f72cc1fc224c962,拿書給妹妹, NAKU HAI DARI SESURI
ec51a34d904a04daffc5885c70f7b672fe84a265,拿剪刀給哥哥,Hantar gunting untuk kakakku
8bf416150f1d0cc088c548f6257afc21f142a347,拿剪刀給姐姐,Bawa gunting untuk kakaknya
c1e8d2d4eb44eb72d71bd3143196c20df09ca20a,拿剪刀給弟弟,Pegang gunting untuk adik laki
736eae5cab336631ea2b2a2a753f5300d896f6ad,拿剪刀給妹妹,Pegang gunting untuk adik perempuan
592a736f1670370b3447bc7a6596469455fe55db,哥哥有橡皮擦嗎,Bapak ada kayu kulit membersihkan?
592a736f1670370b3447bc7a6596469455fe55db,哥哥有橡皮擦嗎,Bapak ada kayu kulit membersihkan?
29b80c291529fdba937181a491b41c845cdffa95,哥哥有筆嗎,Bro ada pen?
29b80c291529fdba937181a491b41c845cdffa95,哥哥有筆嗎,Bro ada pen?
e39b264b38481781d3c5f15bcc0e4ce06ec6cd7a,哥哥有書嗎,Bapak ada buku?
e39b264b38481781d3c5f15bcc0e4ce06ec6cd7a,哥哥有書嗎,Bapak ada buku?
8f600fbbabe48e43a1fc3cb9ab8d353d8089c70d,哥哥有剪刀嗎,Kakak punya gunting?
8f600fbbabe48e43a1fc3cb9ab8d353d8089c70d,哥哥有剪刀嗎,Kakak punya gunting?
6a04e61a1a8139fbb0df1a6c9c9cfc380c1c9364,姐姐有橡皮擦嗎,Bibi ada lapur kulit?
6a04e61a1a8139fbb0df1a6c9c9cfc380c1c9364,姐姐有橡皮擦嗎,Bibi ada lapur kulit?
4f333f9d990e08c2425f86c950fe021279a3f4da,姐姐有筆嗎,Sister ada pen?
4f333f9d990e08c2425f86c950fe021279a3f4da,姐姐有筆嗎,Sister ada pen?
955b3da3939c4372f821330a2b1b8f3dbbff151e,姐姐有書嗎,Sister ada buku?
955b3da3939c4372f821330a2b1b8f3dbbff151e,姐姐有書嗎,Sister ada buku?
fb491981467ef842a1b4a8c267ca29d66a8d4a2a,姐姐有剪刀嗎,Saudaraku punya gunting?
fb491981467ef842a1b4a8c267ca29d66a8d4a2a,姐姐有剪刀嗎,Saudaraku punya gunting?
9e55cb5a5928a53cd1c72d989c645cd795d40f65,弟弟有橡皮擦嗎,Brother have rubber skin?
9e55cb5a5928a53cd1c72d989c645cd795d40f65,弟弟有橡皮擦嗎,Brother have rubber skin?
aebaa0037a8e403e9b5c699120297643b88bcf7c,弟弟有筆嗎,Brother has pen?
aebaa0037a8e403e9b5c699120297643b88bcf7c,弟弟有筆嗎,Brother has pen?
095188aefec73d4372e8f726fe962bb902e6c813,弟弟有書嗎,Brother have book?
095188aefec73d4372e8f726fe962bb902e6c813,弟弟有書嗎,Brother have book?
a1d1d519b0975f90f2f941f0588341ddbdaf6618,弟弟有剪刀嗎,Bapaknya punya gunting?
a1d1d519b0975f90f2f941f0588341ddbdaf6618,弟弟有剪刀嗎,Bapaknya punya gunting?
ba3b3c70ed283d8c9cf03f4594a246e43c7a04a0,妹妹有橡皮擦嗎,妹有橡皮擦吗
ba3b3c70ed283d8c9cf03f4594a246e43c7a04a0,妹妹有橡皮擦嗎,妹有橡皮擦吗
2d9f895ee34e6fbfb090067b8549d0f077774248,妹妹有筆嗎,妹有筆嗎
d3e8315e583d784330506b2f4bab6b2b0f98c1c9,拿紅色橡皮擦給哥哥,Pakai kulit kayu merah gosok buat kakakku
4b48da06c6c50570fd3c85b71a326667fc759260,拿綠色橡皮擦給哥哥,Pakai kulit kayu hijau gosok buat kakakku
98e67072c7c1d70b254ea8be560f15924e9cd14f,拿黑色橡皮擦給哥哥,Pakai kulit kayu hitam gosok buat kakakku
460e8ab91751ed42851dae8c8e26c41ccc625bb3,拿黃色橡皮擦給哥哥,Pakai kulit kayu kuning gosok buat kakakku
17708485385779f171720b51900870e19b265308,拿紅色筆給哥哥,Hantar pena merah ke kakakku
f7d72eadce5ae902fba109d6756cfcc7f7262eb7,拿綠色筆給哥哥,Pegang pena hijau untuk kakakku
01f8365aeaf7ca172fd1387544918b5762e28cae,拿黑色筆給哥哥,Neri Black Pen untuk kakakku
dcd044d834417d7d5b4d82acbe06bebb0f1dcf4e,拿黃色筆給哥哥,Hantar pena kuning ke kakakku
ae5f724932022db6614aa8e5d0c54de31d81d819,拿紅色書給哥哥,Hantar buku merah ke kakakku
8a2f8f544f8a98f63a1ac36802b1aab8e4866bfb,拿綠色書給哥哥,Bawa buku hijau ke kakakku
b8cb2fff21eead31a94263413e5346a3cd651051,拿黑色書給哥哥,Noa buku hitam buat kakakku
32694eb0a78cc95cd53cbfabc8f26b19415e7075,拿黃色書給哥哥,Hantar buku kuning ke kakakku
441d13ec82346a2071f5b44e7e69e8e75909f6dd,拿紅色剪刀給哥哥,Bawa gunting merah untuk kakakku
de548aca71605d17b5f36cc24f5eaff28a87156a,拿綠色剪刀給哥哥,Bawa gunting hijau untuk kakakku
a1ac07f27f55eafe8eac135586163e04ad279f43,拿黑色剪刀給哥哥,Hantar gunting hitam untuk kakak
c26fc25046fab6e8bac38ac4171cd3e72510a009,拿黃色剪刀給哥哥,Bawa gunting kuning untuk kakakku
abdc341813560d701706879f04e45686a859432c,拿紅色橡皮擦給姐姐,Lakukan kulit kayu merah mengusap buat adik perempuan
5bd4c5a43e11548d3167a7fbb92478559577ca2f,拿綠色橡皮擦給姐姐,Pakai kulit kayu hijau gosok buat kakak
3ba49100464178d5a0a84d05f780552a5c918584,男人有帽子嗎,Laki-laki ada topi?
3ba49100464178d5a0a84d05f780552a5c918584,男人有帽子嗎,Laki-laki ada topi?
449870c5f185cbf4759baf2334346f36754a0977,女人有帽子嗎,Wanita punya topi?
449870c5f185cbf4759baf2334346f36754a0977,女人有帽子嗎,Wanita punya topi?
40f97411988a6262df1eed9757dff15a51a3b150,男孩有帽子嗎,Anak laki-laki ada topi?
40f97411988a6262df1eed9757dff15a51a3b150,男孩有帽子嗎,Anak laki-laki ada topi?
ec45e884082b78731fcf6859cf311df7c2033f68,女孩有帽子嗎,Gadis punya topi?
ec45e884082b78731fcf6859cf311df7c2033f68,女孩有帽子嗎,Gadis punya topi?
a2408673f31e9e501ea470e73b75a9672c0c3b8a,男人有包包嗎,Punya pria tas tas?
a2408673f31e9e501ea470e73b75a9672c0c3b8a,男人有包包嗎,Punya pria tas tas?
b0f71766d3b1dfb88596fe0f0d8b1e4e065eb8c7,女人有包包嗎,Wanita ada tas tas?
b0f71766d3b1dfb88596fe0f0d8b1e4e065eb8c7,女人有包包嗎,Wanita ada tas tas?
5a279aefd2567c2a4b027aa46fd478009583bd0c,男孩有包包嗎,Anak laki-laki ada bag bag?
5a279aefd2567c2a4b027aa46fd478009583bd0c,男孩有包包嗎,Anak laki-laki ada bag bag?
97648b2f9b16829aea5224480fc5a8a2e4d30e6a,女孩有包包嗎,Gadis ada tas tas?
97648b2f9b16829aea5224480fc5a8a2e4d30e6a,女孩有包包嗎,Gadis ada tas tas?
0193d240a204b20adeb270329d1325ce001c79d4,男人有手錶嗎,Men have handwatch?
0193d240a204b20adeb270329d1325ce001c79d4,男人有手錶嗎,Men have handwatch?
6ed7e703856fc8fb62295d3050be5de763238811,女人有手錶嗎,Wanita ada jam tangan?
6ed7e703856fc8fb62295d3050be5de763238811,女人有手錶嗎,Wanita ada jam tangan?
2837ddaf53a7f57d18efc1463f19cb8a4aa5fc04,男孩有手錶嗎,Anak laki-laki ada jam tangan?
2837ddaf53a7f57d18efc1463f19cb8a4aa5fc04,男孩有手錶嗎,Anak laki-laki ada jam tangan?
5a3e2929f3d191ce0dbaddc3787ea4a83bcdbad9,女孩有手錶嗎,Gadis punya jam tangan?
5a3e2929f3d191ce0dbaddc3787ea4a83bcdbad9,女孩有手錶嗎,Gadis punya jam tangan?
27a48f5b1585aa561bfbbf2aeb7feade70500e17,男人有雨傘嗎,Laki-laki punya payung hujan?
27a48f5b1585aa561bfbbf2aeb7feade70500e17,男人有雨傘嗎,Laki-laki punya payung hujan?
d7aa010bd7be5b9316d6b7c1bea7cb9d51cc95a6,女人有雨傘嗎,Wanita punya payung hujan?
d7aa010bd7be5b9316d6b7c1bea7cb9d51cc95a6,女人有雨傘嗎,Wanita punya payung hujan?
b55feb215a1c58578e872a4ee153186ca566b128,男孩有雨傘嗎,Anak laki-laki punya payung hujan?
3b6d82308c0bf944fd1505517eaa811cb1cd8232,男人有帽子,Pria punya topi
88bf2162c4c67470d93d2301391298cd5ae439f8,男人沒有帽子,Pria Tidak Topi
3bbe5c05fc6410aed21faf030dd7ab60522bd53a,女人有帽子,Wanita punya topi
371a91a771af0e326fd9d8f27cc8b65ada75a295,女人沒有帽子,Wanita Tidak Topi
8452fb28a810e742c68d55f07f85ee758980a774,男孩有帽子,Anak laki-laki memiliki topi
47aea6410daa8b0352a6515fcdcd171d19ec84b9,男孩沒有帽子,Anak laki-laki tidak topi
310fda31612f97cb0a8bb5f505f9ad0e72789fdd,女孩有帽子,Gadis punya topi
d3354a9c842aeb29a018b7cb324972a96862fef6,女孩沒有帽子,Gadis tidak topi
3e8fa92f407e8f05b6cae5dac29c300348f67e26,男人有包包,Pria ada tas tas
281de64f8dafac5d297b88686198b614d976b358,男人沒有包包,Pria tidak bagasi
71536a32f792afd6ca089ddad0f34f54909e190f,女人有包包,Wanita ada tas tas
79ef370e6a4d814f0fa7d58ce3d29ce28bb539f8,女人沒有包包,Wanita tidak tas tas
346da7f7927e1f31794d63f1609310b16e805608,男孩有包包,Anak laki-laki ada tas tas
c023e9c1a42e1692091658406431fc43c9498529,男孩沒有包包,Anak laki-laki tidak tas tas
4e6e8305ed20bde30ab8666412983049ccbb0674,女孩有包包,Gadis ada tas tas
7c4030d383f1821c9251311f1b01cacc8e01d7c4,女孩沒有包包,Gadis tidak punya tas
cb240b39fb45fcbafde7ae5a977dcc2a54a05027,男人有手錶,Pria punya jam tangan
53d2bf81f6ccd1a2c1a51665fb980ac961690f76,男人沒有手錶,Pria tidak memiliki handphone
1940ea051a20fd026e07c08aeaf57e8416417c5d,女人有手錶,Wanita punya jam tangan
1389eff9103070c617a054910b33e6fd4294f80d,女人沒有手錶,Wanita Tidak Pakai Jam Tangan
736e32f6cd3f6e41be08a319331d4fe42de67cc4,男人,Pria
bfbccb88f7c0436d2a22d78291bb7b2121efc238,女人,Wanita
56e7410ea1920cce06121b2c0f5ccae08bd0d8fc,男孩,Anak laki-laki
10e5b87cbdd94cad16100c952d0aecedafda1bc3,帽子,Topi
98c5951ce3e7949cb3effbcd1ecd96380b084ab9,包包,Paket
21b69dd8a19c124cad43f8218a2f0b78b7f2d7f6,手錶,Handphone
2ed21ea6c32ed6d807acf128e07cd2e51c7c93b2,雨傘,Payung hujan
2f9d0922e99e80290036ae690dced08bd1c0c4b9,好看的,Bagus lihat
c59b8a09069867149923fa0e76bff31efdee6fb1,不好看的,Tidak menonjol
d1c3237ef25882ae44c4061aafb332c2d83f1da3,新的,Baru
1bb694adbda449bf19e420fb16271420bd6c422b,舊的, lama
bf14f6ce4639e414d37b9737fbcb458d575085b1,壞掉, rusak
cd820bc3469099325f2cdb39b30cca7411f46917,男人的帽子很好看,Topi pria itu bagus lihat
556138bf56cbc4daeb79a89a2e447989242e249b,男人的帽子不好看,Topi pria tidak terlihat
3b11b55cddb8d45beea5ed7cebb6a82913356e4f,男人的帽子是新的,Topi pria adalah baru
80e00aaac7afe41b0afb5e43767272a5f34ea42f,男人的帽子是舊的,Topi pria adalah lama
fec0d5b42ec280732722a85e4e4dae8d17a13feb,男人的帽子壞掉了,Topi pria itu rusak jatuh
e105de991a441b026410641d75b6a47b138b723a,女人的包包很好看,Tas tas wanita bagus lihat
522b406c2b6df9e10148bc2249baf4dad81fe249,女人的包包不好看,Tas tas wanita tidak terlihat bagus
22089ab7fa021f27658183eaa6c3b17491518279,女人的包包是新的,Tas tas wanita adalah baru
7433685896cb1c55c5e694b34db2db5ef3100880,女人的包包是舊的,Tas tas wanita adalah lama
32e894a602831f1e23641261358354aa2f7af866,女人的包包壞掉了,Tas tas wanita itu rusak keluar
aca71e019f421c37de274cf474e01b96c3446500,男孩的手錶很好看,Jam tangan anak laki-laki bagus terlihat
8d2a8e84842287a98b4f523b91834f78eb418f14,男孩的手錶不好看,Jam tangan anak laki-laki tidak terlihat
a9b92a35b808d21a93be3f7b6d15d53551e088a1,男孩的手錶是新的,Jam tangan anak laki-laki adalah baru
0decd1298ab731cc7c435599906e1da3b393e029,男孩的手錶是舊的,Jam tangan anak laki-laki adalah lama
ea2bd65a2380856eea28e1e309565906add15c7b,男孩的手錶壞掉了,Jam tangan anak laki-laki rusak jatuh
f8f74a8985a8e9db553a3d6847b30676d7d71bfb,女孩的雨傘很好看,Payung hujan gadisnya bagus lihat
d8f7cc38c0b59d078316632c5e6e3de8dc70f510,女孩的雨傘不好看,Payung hujan gadisnya tidak terlihat
09599616c1dcfddfbb5ef296c6d99224d6cb9a86,女孩的雨傘是新的,Payung hujan gadis adalah baru
2b0424a431d1fdb56fbf96bc42e58543f9d213f8,女孩的雨傘是舊的,Payung hujan gadisnya adalah lama
a455cb82184602443db96a57f9f7a5accb1d3fd8,聽起來很好玩 我也可以一起去嗎, terdengar bagus fun Aku juga bisa ikut?
84dbbae82cbd85e452b16c801d063fe1bfd862d5,你先問媽媽,Anda tanya ibu dulu
8ba465a542cb10248a5c4788d242b81694903c8b,媽媽 我可以跟哥哥一起去溪邊嗎," Ibu, aku bisa bersama kakakku pergi ke sungai pinggir?"
f7d1c015aab3ae8fd874a376f6d77ed3e54b103f,可以 但你們要小心喔,Tapi bisa kalian harus hati-hati喔
68a76dfb7b354d3c11553aaed907457c3dbc1363,沒問題 我們一定會的,沒問題 我們一定會的
8ecb860de3ff72a4d9d77be8e796696be9824f9b,你要找什麼,Kamu mau cari apa
fd5eac268da5136f4799b1c186d3dadad50b15eb,溪邊要往哪裡走,溪邊要往哪裡去
5d95e6529d54ff9d9fe43d8b45b6b1e367377bfd,可以借我刀子嗎,Boleh pinjam pisau saya?
acd0343356d95622ed4ac3e666cc16f7d067914e,什麼,什麼
18c59b51c25da743effd577c296b93200364b521,我去找木炭和烤肉網,Saya pergi mencari arang dan barbecue net
cf6e67c3899c2d9b2223deb3a4f81b3a88dff97d,那邊 有顆大石頭那邊,Di sebelah itu ada batu besar di sebelah itu
37a186fc4dfaf904b5e34eda784d903eb6e6e718,好啊 拿去,"Baik ah, ambillah"
52656481e3624be3e319d7d4305b2a850f70eb2f,聽不懂, Dengar tidak
fe4e0155d7c600fb7aa850bcb903f66701cb315b,我去找玉米和地瓜,Saya pergi mencari jagung dan melaka
da756179f45b106864df8c9b82522867c2512952,我不知道溪邊在哪裡,Saya tidak tahu sungai dimana di mana
d117244f8fcda60a9c7cbe9f27cc2d14effe4394,我也沒有,Saya juga tidak
1c613d0f757d417e48a278ca836c10c68dc24148,不知道,Tidak tahu
a95674b214e55957fdd6680cd5e0cee5d664f9a9,這邊 我剛從溪邊回來,Ini saya baru dari sungai balik
bcbcabe0f33415f91ab234d8f12db89718bb029f,拿帽子給男人,Bawa topi untuk pria
a9259911f9b33c46af04f4b3cc46b6f5047cb3ac,拿帽子給女人,Bawa topi untuk wanita
68b1c94e2f68a6240ba90e1eac2d6a2afd70f763,拿帽子給男孩,Bawa topi untuk anak laki-laki
3cc6014822557d2f6036dd8f3568d3859d8edcc4,拿帽子給女孩,Bawa topi untuk gadis
d15a58b3d94ea22bcca329daa3ce96c8ad6ddfd8,拿雨傘給男人,Bawa payung untuk pria
5415f1f171e1b36815bc8b5a62f8c585873eb5cd,拿雨傘給女人,Bawa payung untuk wanita
51378507ac71fc19f28743163a6168ae5956533d,拿雨傘給男孩,Bawa payung untuk anak laki-laki
54be638b53783369a78d1c2e039f08fc94528f6b,拿雨傘給女孩,Bawa payung untuk gadis
7fe862d259e45e27d8f1c6ab4445c55c82d345f0,拿包包給男人,Bawa tas bagikan pria
4715d3ef11d97711aea1695159100b7136c1b1c2,拿包包給女人,Pegang tas bagikan wanita
0f8e0a897c1d7473e83e880f88a5c670728f36bb,拿包包給男孩,Bawa paket bagikan anak laki-laki
9dcbe2eb8e15d516dc2d646913823cd4280b1d7d,拿包包給女孩,Bawa paket bagikan gadis
448987c43117f84dde5b3dbb540094bf0eee8d62,拿手錶給男人,Hantar jam tangan ke pria
4a0aad9e0eb320230fc4c0299213fd5dce61c62f,拿手錶給女人,Hantar jam tangan kepada wanita
d8e55baf002a067b8c909c609662461b6120ce02,拿手錶給男孩,Hantar jam tangan ke anak laki-laki
25a6b3074085d0196d8af9301ae5ec613399825d,拿手錶給女孩,Hantar jam tangan ke gadis
a58f17610e114a8a6a2cfff200b22f701b6d3b1e,媽媽今天家裡來了好多親戚哦,媽媽今天家里来了好多亲戚哦
2018c90334d9476ecbb18529428e80fd10b96c1c,今天是哥哥的婚禮 所以有很多人來,Hari ini adalah pernikahan kakakku jadi banyak orang datang
7867c0e927185c784d2880da383c4707479fb935,好開心喔 很久沒有看到他們了,Baik senang喔 Sudah lama tidak melihat mereka.
78760c1ce0f0cfe6560ff5d34c334ca16d5560af,對啊 今天大家都會很忙 你要幫忙大家,"Hmm, hari ini semua orang akan sangat sibuk. Kamu harus bantu semua orang"
fbeb12c29f222934eea2c6d262409a3d4d278c1d,好的 我一定會, Baik Saya pasti akan
d075bc05260494bc613d0bbbf0370a05d92c347b,我要去準備等一下要用的東西了,Saya akan pergi siap tunggu saja barang yang akan digunakan sudah
054372462319e5f5d619eebc304f2e8a9cb38af0,我來幫忙,Saya datang bantu
584ec3ca5790a722e4d5639c1a384fcf67eca283,好 你跟我來,Baik kau ikut aku
6c07eee0acf2f618b7721420762732a646d61bef,新的陶壺長怎樣,Bagaimana vas ceramik yang baru panjang
f5ac1553ab9fd3f137bbbea93031d938136fd959,哪裡有月桃,哪里有月桃
8272c34bc82927286ca5fed554d143fba6bd5572,你有看到檳榔嗎,Anda ada melihat 榔吗
1013f29b44cb2d9825d1ae364c743606aa77f3fe,哥哥在哪裡,Kakak di mana
d160ab16328935c76fde810364a4d0d5a00653e6,什麼,什麼
6e6c0e3e5c3b862831be9ba4b24987570ed83ce8,我有用布包起來,Saya ada pakai kain bungkus
ddf78b1e020bfc6947726895fb77f0c2515a068d,我也不知道,Saya juga tidak tahu
e4a268af734e824e387b78fc29245c8508c9ef73,我這邊沒有,Saya ini sisi tidak
18654ddac3ff0a2a3a1ff58760fd4090f146697a,沒看到 他去哪了,沒看到他去哪了
dcc6db3437b5c945afe0a29b6eb6765d163b14a7,聽不懂, Dengar tidak
8826c263c1ccd99f43ca3f0e13aeb2503070f765,媽媽有用紅布包起來,Ibu ada gunanya kain merah bungkus
6ba4b28a72b886ca2d3e6054840da7aad9af542d,山上才有,Gunung saja ada
57d15c367c0329a2cdb0edee5a7fbdcc8c97a394,你叫甚麼名字,Kau panggil apa nama
78a01b68401c4a1ea97d47b669841cb5cecd7e2f,你的家在哪裡,Rumahmu di mana
735e7e038dfdd4da400d466ceb8a3687ec1fe570,我從安通部落來,Saya dari suku An Tun
2561d813a2701f6913ff70394670f7f2d203ffd2,你吃早餐了嗎,Anda makan sarapan sudah?
f533cfba725820f251d79143b2fabf7f5e29e33b,還沒耶,還沒耶
01abf431c56957312a39a5f31403b6a687316f0b,我要去買早餐 要一起去嗎,Saya pergi beli sarapan Mau bersama pergi?
c70b5dcb77f018a401b490716ecb1443f9a397ff,我沒有帶錢 你可以借我錢嗎,Saya tidak bawa uang Dapatkah Anda meminjam saya uang?
a015f96b195aee4286acd51619728b040389a7e5,好 我借你,Saya suka pinjammu
f61f0d608606e4375ca803f441f0e3f2585ae1e0,你叫甚麼名字,Kau panggil apa nama
1a40eb86be178b6a50a60da5729b81562d06b53d,你家住哪裡,Kamu tinggal dimana
ad5c3534f25ce0a987109c0c2d845639a474b6b8,不知道,Tidak tahu
c51e46de6f9fb3afe66c668d8455e39ed5d510a9,我的家在馬太鞍,Rumah saya di Ma Ta鞍
e6b5abccd30389ac664feed8c4f978b8752d0adc,拿好看的帽子給男人,Punya topi yang bagus untuk pria
b9b05d0ccdeab968b1fdec72865503b26fdfafa4,拿不好看的帽子給男人,Pakai topi yang tidak terlihat untuk pria
577c308cc27e290e81824ab014d8ff7de9ba1fa7,拿新的帽子給男人,Bawa topi baru untuk pria
a4b877501613ddf6e23c90277dc65286179750b9,拿舊的帽子給男人,Pakai topi tua untuk pria
3e27c79cd3ecfbb1281278fadecf8e804226eec7,拿好看的帽子給女人,Punya topi yang bagus untuk wanita
0e6b38b1e4aac0b88c96eb4b5f52ee0496f8a578,拿不好看的帽子給女人,Pakai topi yang tidak terlihat untuk wanita
7fc62451151f6b676e3ccc5236efea0df85b2153,拿新的帽子給女人,Bawa topi baru untuk wanita
0db4fd34d5c9823ac2c9e1e8eb4affea53fa2402,拿舊的帽子給女人,Pakai topi tua untuk wanita
3b1122f7debdcbbb8c5bf63cea1a4fa44e5ac623,拿好看的帽子給男孩,Bawa topi yang bagus untuk anak laki-laki
7e4c0e6524006f7fa978f40e27db36a143752dfa,拿不好看的帽子給男孩,Pakai topi yang tidak terlihat untuk anak laki-laki
5152c46de156f98fa7adf08cd01873ed1c4d6a20,拿新的帽子給男孩,Bawa topi baru untuk anak laki-laki
1e1ef3fa8ab45afc727aaae88ade09bead8d3547,拿舊的帽子給男孩,Bawa topi tua untuk anak laki-laki
c16e724e09eb6270d4bc7e82e94d49a652a273e1,拿好看的帽子給女孩,Bawa topi yang bagus untuk gadis
cfbc28143a04d6448be29f3e2ee64506f3681c1e,拿不好看的帽子給女孩,Pakai topi yang tidak terlihat untuk gadis
e453f25dc37120b7ff0c9c59cae37914d19fe6a9,拿新的帽子給女孩,Bawa topi baru untuk gadis
84d64dd9e91a1449408eada71c6713dff2b6560c,拿舊的帽子給女孩,Pakai topi tua untuk gadis
c093317487d95013f19f5a8b29474f2c5d1f0a69,拿好看的包包給男人,Hambil tas tas yang bagus bagi pria
cb2532bae41d83b016e17cf92c4ea4348c035ae9,拿不好看的包包給男人,Hambil tas tas yang tidak terlihat untuk pria
87b333cf5306c4dab0b7272cf0533f61db2840fa,拿新的包包給男人,Bawa paket baru bagikan pria
7e8caf58bff9503b7b4ec24c7baa82f13cae2d90,弟弟沒有橡皮擦,Brother has no rubber skin
629cd058443026053ac9bad272ccb04c1e3a4c3b,弟弟沒有筆,Brother tiada pen
cc0392d8e63bf534e4f20112339bcd07d9a3e709,弟弟沒有書,弟弟沒有書
77a7221678a137fc16ecca7dcb5dab76b78dbb82,弟弟沒有剪刀,Saudaraku tidak memiliki gunting
26067f642bf314395976ec8d305a48d2bf9ab272,妹妹有橡皮擦,Sister have rubber skin
f7af12c0a5268508fbf3e7d6ca0df6ce315ef386,妹妹有筆,妹有筆
0accce351ffb9c8c8095d69e1c570af0e4166238,妹妹有書,妹有书
c5b0371093d7e285111f42707ae3d3ec5cb34997,妹妹有剪刀,Suster saya punya gunting
787c8f673a1825e85d10b7877344b01957e4e2cf,妹妹沒有橡皮擦,妹没有橡皮擦
509feec55bad12c28067c32cb2262bb0740814e4,妹妹沒有筆,妹沒有筆
897f693aabab2755f37909d4662acc7cbe4c8819,妹妹沒有書,妹沒有書
b7b8f1df16a7b63b2cd4754fd11f59b18c8aff3c,妹妹沒有剪刀,Sister tidak memiliki gunting
2d9f895ee34e6fbfb090067b8549d0f077774248,妹妹有筆嗎,妹有筆嗎
f55bd39c0112b0d8391eb07a4ac01c3a6386a3cc,妹妹有書嗎,妹有书吗
f55bd39c0112b0d8391eb07a4ac01c3a6386a3cc,妹妹有書嗎,妹有书吗
1b9d17fdf766b2dead4453d27c0f1ba9a4cbf54f,妹妹有剪刀嗎,Sister have scissors?
1b9d17fdf766b2dead4453d27c0f1ba9a4cbf54f,妹妹有剪刀嗎,Sister have scissors?
b985e8155f54bf5b9a17935b10eba093d4d8f52d,拿黑色橡皮擦給姐姐,Pakai kulit kayu hitam gosok buat kakak
c585d8ae9d0c8003d8f70fb302d21fb5692090df,拿黃色橡皮擦給姐姐,Menerus kulit kayu kuning buat adiknya
