id,chinese,translation
a8cc94fa5d7ae49a5963cfcdc02249f73958bc5e,爺爺,爺爺
43ce8a27a58e126fb63870e3392c04040c0ccaa9,奶奶,Bibi
084a41fa54fdf789946b84aa9f0985ebf2331bdd,媽媽,Ibu
541daa7ac287089ebd7c18ac831a93a445c78ef3,爸爸,Ayah
e05835e928bb2326ede63f4efe0e51d6556657c2,妹妹,Kakak
0bcb0fd22d87d5f4ccb6e5b1e253289e023097ee,姐姐,Sisi
b6d830520a24a97e1b8c084c83df888eda699c44,哥哥,Kakak
4b12515a44c628bf75e3747ff1f11c01e89dbffb,弟弟,弟弟
4e1814d266ac8a72a0f563a4b27102619f1b8e5d,小狗,Puppy
c40bc6576303b3fdffe3a1835e56184742fabf22,玩耍, main耍
07283432206bd88606eb71d674b6ef8bb083b452,廚房, Ruang dapur
f2869513a80311b3b50068cb4adc4cdce6a5adfe,拔草,Potong rumput
d7175dacad2148a7ac81cdb919c90eb7d664d192,椅子,Kursi
6b27ab90ebb831180fccf131c1301f88b3ebfc6d,桌子,Meja
fd1fdd7572d15eafdf48146ed83a9f84b5b10ea2,庭院,Tritunggal
306b9fba2b91afcf63fe5e859e7927cc39a91edf,房間,kamar
2953b768a8861bb7ef3bbbcf17ee30e58ad74206,廁所,Toilet
89910d70fc529ad0ca980185975701fd6f2d27bd,客廳,Ruang tamu
11a02682e4140fe75df4d89bed2bfdeb6c964a77,女婿,Putri-in-law
0bad55b095b14fdef827fb88f43587c3ad496bea,媳婦,媳妇
1f8be5b04f4119210e80755e1953b4960838a5b0,早餐,Sarapan
137955a1fabc2f61c115c15e3fd51dd16ffcd6ab,晚餐,Makan malam
0091d593b48dcf0fef2f74aebce66f1969642cb7,說說看你看到了什麼,bilang bilang lihat kau melihat apa
74706b793fbb891cb5430ad30f1ce74eeac66d80,我看到了山 太陽,Saya melihat gunung  matahari
125dd97b29a185faa9c015dc6494a6cbe1b26584,什麼動物是晚上出來的,什麼動物是晚上出來的
86d99b6b1715bedf07aad62cec08cfc7d47f4b9e,貓頭鷹是晚上出來的,Cathawk adalah malam yang muncul
109afc410c8b0670991066afc3f7258448f207a8,夜晚的天空會出現什麼,Malamnya langit akan muncul apa
b2bfea1749591504b0cb88e90d37516628424839,有星星 月亮,Ada bintang bulan
6fab5a82d3c5865515d8d493a2d0731717c9d8d9,你比較喜歡溪流還是河流,Anda lebih menyukai sungai atau sungai
25a0bf041fb0bc7299d0a1b625f4b4e0f73f9e45,我喜歡溪流,Saya suka sungai
3dfb10087944e3245766be3cb2451cac29671b6f,夜晚的山上會聽見什麼聲音,Malam di atas gunung akan mendengar apa suara
0aca2b7b7bbb58126ccb3723adfae891bb6c8d9f,溪流的流水聲,Suara aliran air
88e14f4ead1c4ccf91a1603f9068f00d8e140803,下雨過後天空會出現什麼,Hujan pasca hujan langit akan muncul apa
69e54dd6e9fd402b806d275505bf285666642866,下雨過後天空會出現美麗的彩虹,Setelah hujan hujan langit akan muncul pelangi yang indah
aff02d5bc72dccfa16a8fe4ff87618c7ef929381,找找小鳥在哪裡,Cari seekor burung kecil di mana
7aca34bcdbda5cf17af0ca3e92a076c50dfcb160,找找溪流在哪裡,Cari cari sungai di mana
cdf75959d2e26ba9bb52f2b469a5db6be6855e39,找找月亮在哪裡,Cari bulan di mana
50a6549d08f2b72cd566b59767ca724225a8ddb5,窗戶外面有什麼,Apa di luar jendela
129edf9ab10322a98b8c36f875b96c90e6283856,誰在樹上唱歌,Siapa di pohonnya nyanyi
77ccbdf1a61da231d19c7c427932b24a5dedbc54,河流,Sungai
4c319bfa37fb66934fe02309832792eb320b8b9d,白雲,Putih awan
1f91c99b02d4d5bb7a995514b2e3126aedba51d7,太陽,太陽
c9e6ec17eb3dec7fada8200ad1bfed89516f894a,山,Gunung
2e3fa1393a9f805674f666b81069c2582b58b606,海,Laut
c1214051166f6c3d14b0834a2bf6039284a5a1d0,天空,Langit
c7b863d70f691d746eef5084540e6ad3c269b1f3,彩虹,Rainbow
d48ebddeab7fd685c2835cf148964b03d6e09dce,起床,Bangun
ddc4eac2449ad18788306e25b658f3423ec03a1d,月亮,Bulan
a9b56569bea07da03def53da84eadc0cf33d5b0e,星星,Bintang
1cf126ba119587d39527c7b7ce86f2f7f3fa763d,雪,Salju
dae221e89655743d47e0f27f4b85227ddbea4964,火,Api
da74442fde349591a942300c83d5ed178b0d1546,貓頭鷹,Cathead hawk
55d71bf86583ee284b4a5053fc41d1e74d8cb727,睡覺,Tidur
7d8a044cd354bf7804c9bf8a15c10b988dccea3e,草地,Grassland
3be5db2bb34af3d30128d10170a4be0f8878686d,小鳥,Burung kecil
6c418d5339484a523976d4a115a0ba330d365edc,溪流,Sungai
2228bde646eb2620af9e518f6bdf46e595b70dd0,山林,Gunung hutan
8c01ea5a098272b272a0d3f40c5bd7e3c183f042,外面,Di luar
ef78edd563e193ef8a00ea44289485f7cb17e3d9,裡面,裡面
113a862deeeef65b5a6d2d2c146bac1296cf23db,這是狗,Ini anjing
173e1dc8115a142e773ba9d4b5947ac36ed1aee9,這是貓,Ini kucing
6b12ef7b53a24b157d3c00d347421e8a798f672b,這是豬,Ini babi
156e135768abc215b38a2c5762b2418a2f525e7a,這是牛,Ini sapi
00a930d1e517f293aa707b6c7890b7498d970f4d,這是羊,Ini domba
bdf147ad5435a21d1523abfef7013aced962e414,這是猴子,Ini猴子
145b44bb588a97786e421d0e589c3c1e6a308486,這是鼠,Ini tikus
0a9000e2b1ea3f964946b6cfa100ca56e269fc67,這是雞,Ini ayam
964fc3f5b12e36cb22ab59cfccf1738b1fc47fe4,這是鳥,Ini burung
adfd25906611311bc9fc146c368e07def4f30cf6,這是魚,Ini ikan
fb1408c5ee43468d787045b4786d1e0a48f30ac0,我們常常看見這些 飼養的動物,Kami sering melihat ini  hewan ternak
57ce9722e453d766620e8ea82b899abdb9c64c58,這,Ini
96f8c4ee35d3ef9bd6c96955c6eccbb8beedb2cd,語助詞,助語
8b9f420e10221e41d228c3cc5802fd29d3cae145,那,Itu
845dcdb3ac25d54bd0ae768493505986faf25090,是,Adalah
d5d754b779b00fddcef8d22c551fa789e3dc86cc,也,Juga
48eec72999b363cb86fc5671e8a8c8257eadb7f0,什麼,什麼
3a0a11d16bae869bc88dff054e1dfb4fa075902d,強調語氣,Peningkat bahasa气
8aeb18bbf3ec620fd6ffa5f231906af7c3ad3338,看,Lihat
fb1087479ce7129c252c4b8cb4c483ec2bc9fb3e,我們,Kami
5286988c942b5a1abde7ebf11faee55c7199472c,動物,Hewan
6095cd3f165642a8c814e6ea5a54634367c16e87,每天 常常,Setiap hari  sering
588cdf041cdcffa0b798cd7577062d12bacf7c7e,全部,Seluruh
cc33618e1808ace5798a0af79a1e779abc460ab2,這是什麼,Ini apa
714d66bd3be1eb4caa7416d803eaaf37e993b7f8,這是狗,Ini anjing
fa0c7197d45ab93d7e3ea8fd41c1ad3a3d148cd1,那也是狗嗎,Itu juga anjing?
cc83383fd49dc53274f76af21a452a72a8f4f951,是 那也是狗,Ya itu juga anjing
bda102231e29e71ed0ded219073af48ebc34fbc2,那也是狗嗎,Itu juga anjing?
b530e82b1312cb24a3903b48fe840659ee126145,那也是貓嗎,Itu juga kucing kah
f762d42d2eb3df985ee237d514d9439942d047e6,那也是豬嗎,Itu juga babi?
11873d195dbf2c4e5869b8ff18f72425daaf589f,那也是牛嗎,Itu juga sapi kah
4fbcacb42e96a4be6078a3ba6c10ee987c88cba4,那也是羊嗎,Itu juga domba?
74f61c20335c76f411dc40141f44a4b566d9efb2,那也是猴子嗎,Itu juga猴子吗
030dacd5a53b21feff59db8d30fff654c62e5040,那也是老鼠嗎,Itu juga tikus kah
219c246ef3a76188e972150e163cef9a47af735c,那也是雞嗎,Itu juga ayam?
2d3b4735366431c92a9b9fd99ef1d9e6e7b94a32,那也是鳥嗎,Itu juga burung?
3e087b44d13214b54521a2e65cafc2a4f1cc32fd,這是甚麼,Ini apa
1d83c63dcd5926296228ff62fb669ee985f5551a,那是甚麼,Itu adalah apa
646ee6eb12e817fde94c67ebe4aeb180a327b749,那也是魚嗎,Itu juga ikan?
e99fc9c1acf5d0472ed560b60fc0fc32ef0433fc,這是狗,Ini anjing
cef5c7b68cf89e5d8cf40e7c8a23ebdf7c2d374f,這是貓,Ini kucing
b08e95787f142518a795ee43e9197156d492f194,這是豬,Ini babi
492e4ea0db3442a928882f8cc98402fffacf785c,這是牛,Ini sapi
c3d4bdedb0c039ddf4e9f082c6f399cfea148e9e,這是羊,Ini domba
460b9b57f2ad3e315affa9587d5e8788ba49fbf0,這是猴子,Ini猴子
d9fe3e60fb439009f239f679896331388e5ca43b,這是鼠,Ini tikus
b3f1d67faacc583e0b5a78322cd915de942cd1c4,這是雞,Ini ayam
d00232b73a5e2513051a1edc7c9f334d2f463dda,這是鳥,Ini burung
dc9c05159293c037666eb2a36c7e4a31b37d510d,這是魚,Ini ikan
feb6e2dc48505fbe7e4305251ff2eac837858ab8,狗,Anjing
b98251d0eb9ddccaf1b4a86fa9882b91c1729978,貓,Kucing
8b7324140866e5e459e28d41c699f735e81e6561,豬,猪
863e7a660292bbd184421d9d078c5f51237e1ae1,牛,Sapi
f02dd76b89b0ceefc3cb7a434e9f2d92c6c7198f,羊,Domba
80397a7e29531371cc790d1f0d0f8757e3de98a4,猴子,猴子
463017f8bdf86fdd4d65f31cdfd2407fa24bd2ec,鼠,Tikus
de3190b07b734b75b790e5ea6644b7aa785b32fb,雞, Ayam
ddee486af8e3156a715898d48fd1e884320a1dfa,鳥,T burung
b148c17a56d8ca48ca0268f06d97f3e672a12a87,魚,Ikan
941d672dc5498e68d10244122c47f52b7a9678f6,是 那也是狗,Ya itu juga anjing
6fe4f38ab4ea9673caba7fadeb63f9085d811598,是 那也是貓,Itu juga kucing.
1cb820cb6c07d2c5fbed767964f385678ba8b018,是 那也是豬,Itu juga babi
5a81e1a835ec99763ae29a4665f7404d782e32e0,是 那也是牛,Ya itu juga sapi
2fe81d1bcd51b1168fd8744eede0481a629adc01,是 那也是羊,Adalah juga domba
43981d143b58f8ffeecc6f7af01b4915937bc5ff,是 那也是猴子,Ya itu juga猴子
9c8488c002decafbb75bacf5a8b14e108cef5c74,是 那也是鼠,Ya itu juga tikus
32f261ff5f80c20e8873eb556e94ca92a618fe29,是 那也是雞,Ya itu juga ayam
4375b1c18c5b20bafcf0289a478f243730562dd9,是 那也是鳥,Itu juga burung.
3abfe42f41e56fa7aea8f41fc91b2893634334d7,是 那也是魚,Ya itu juga ikan
3e9256a0022d3a2ff7f6d92a267c4675bc8ded66,我們的爺爺和奶奶住在山上,Kakek dan nenek kami tinggal di gunung
b091f3ee19f700a25c9d4a8ff40c5143491feb6a,他們養了一些動物 有雞 鴨 鵝 羊 豬和馬,Mereka memelihara beberapa hewan ada ayam  bebek  burung  domba  babi dan kuda
3ef6878ebaa3496509fa808c5a772e7ce09bd3e8,當我們去拜訪爺爺和奶奶時 我們常去看這些動物,Ketika kami pergi mengunjungi kakek dan nenek kami sering pergi melihat hewan-hewan ini
2c53565af6fcf31ec0298e24491fe88c04f48ba5,當我們在山上的時候 我們也常看到猴子 飛鼠和松鼠,"Ketika kita di gunung, waktu kita juga sering melihat猴子, lalat, dan tupai"
971478627fe27c64f19ddc7390ee6a58c700fb20,有時候我們也看到鹿 山羌 穿山甲和蛇,"Ada waktu kita juga melihat rusa, sam羌, memakai baju besi gunung dan ular"
ba27d4284f136308117d1e84a73f9c49b52c40f4,我們沒看到熊和豹,Kami nggak melihat beruang dan豹
0ad5ec7fe639b64db2fd7691e848010ddff89325,當我們在山林看到這些動物時 我們都很高興,Ketika kami di hutan gunung melihat hewan-hewan ini kami semua sangat senang
4a8189e3a890271b5903b474ab05c36ceddf7c45,你們要去哪裡,Kamu pergi mana
6cf43c1991b71e504c9d3b5ff7072926b2f222fa,我們要去山上拜訪我們的爺爺和奶奶,Kami akan ke gunung mengunjungi kakek dan nenek kami
c94bbb9d432813a12063a9a671c368f45ec6b140,當你們在山上的時候 你們常看到甚麼,"Ketika kalian di gunung, kalian sering apa melihat"
b79136c240c580b79eb07fd20b25b6553a370ac2,當我們在山上的時候 我們常看到牛和羊,Ketika kita di gunung ketika Kami sering melihat sapi dan domba
d59ef5a89e177380b937aa719dd8698011f9b423,他們,Mereka
0b4c58da90a996e6d5abb94c453d161ed18d5c8a,我們 排除式,Kita 排除式
f61c8b2f0f0613c78af8b5e6777b0dda8cd05f8c,拜訪,Kunjungan
d8b4a398f6db9e5ab4516cd309a951f4eb1fa802,祖父 岳父 外公 男性長者,Kakek  ayah mertua  asing  laki-laki tua
b4efc6fd6934210fcd19e2ecc8c03a7600eea10d,祖母,Nenek
c1a1021d84c4255e3c6fcdb1725b6333448d2e1a,買,Beli
45f7f4a92177de1afdb229f27ee69be6329671fc,當,Ketika
683995fc6046a59a684656d8f71147b3a4697aa3,天天 常常,Hari hari  sering
1a62743971212c74fa7aba6a7c199f61ed21c9f5,隨便, Sesuai
f2834b43a498a9842fff6c7bb95e048a1d2465fe,狩獵,Perburuan
655f206c93583923644e92ba5aa204572a833ebb,快樂,Happy
d5239c18ec2bc761fb567fa93c2f2641b696926e,生活,Hidup
2aa8c45270ca3934fcf114e70e598277b297ab6a,飼養 豢養,飼養 飼養
0db908340b379868b651c1ee88ed4a5b0250aa5a,像,Seperti
29ea696c1bfe568d2cddd1aa9542af2f7d82d9a4,山上,Gunung atas
5bcb9c73f0e6a9d9a0e7399b718e56775451d593,山林,Gunung hutan
72cf11dd0cb6451347c9c7960ce41bf140fe7812,動物,Hewan
df7e47bf41906a6f66347e9f48b4d136ff5622ba,當我們去拜訪爺爺和奶奶的時候 我們常去看動物,Ketika kita pergi mengunjungi kakek dan nenek ketika Kami sering pergi melihat hewan
e999f409e77fd6a99cd9648215f87f898ee7fac6,我們去拜訪爺爺和奶奶,Kami pergi mengunjungi kakek dan nenek
2a79c2d7cf06641a57dde2c1c5311cf33aa9ee64,我們常去看動物,Kami sering pergi lihat hewan
13e1c1c2c82493952eba221e185fa91ea799c9f3,當我們在山上的時候 我們常看到牛和羊,Ketika kita di gunung ketika Kami sering melihat sapi dan domba
7c5eb877657036e0771d5febf56165f1249f486b,我們在山上,Kami di gunung
8cad5fcdf1c580dd730e813298ddcc0c60207594,我們常看到牛和羊,Kami sering melihat sapi dan domba
c41c48ee8f669d4513ca5dd8d8c61eeb688bf8ea,當我們在山上的時候 我們也常看到飛鼠和松鼠,Ketika kita di gunung waktu Kita juga sering melihat lalat dan tupai
c760f4c6f55d18a8639040aee5d864fdd2670ca8,我們在山上,Kami di gunung
3f50d70e7201bbee4a03bf35456f32f527d11581,當你們去拜訪爺爺和奶奶的時候 你們常去看甚麼,Ketika kalian pergi mengunjungi kakek dan nenek ketika Kamu sering pergi lihat apa
fdd2968566eed25134f3184f57612bc7655d1f91,你們去拜訪爺爺和奶奶,Kamu pergi mengunjungi kakek dan nenek
9201262e9be94ebde07dc57c56a78ae95b15ff21,你們常去看甚麼,Kamu sering pergi lihat apa
c40f3e3e43193695320110110c8bbcd437e12a27,當你們在山上的時候 你們常看到甚麼,"Ketika kalian di gunung, kalian sering apa melihat"
7e98bcbb0af20a53b61de22b87f21d3bc13b66ad,你們在山上,Kamu di gunung
9132628f69b89e2d16cfb9bb51a8fce88fbdc82a,你們常看到甚麼,Kamu sering melihat apa
24a5f961640bc4241cbe6729a5c61b2797c31a30,當你們在山上的時候 你們也常看到甚麼,"Ketika kamu di gunung, kamu juga sering melihat apa"
61a1768354637adc64acbf528a8fda364e5d0cce,你們在山上,Kamu di gunung
3da6b66dbcf3545e18567928805d5c998ad86ef0,我們也常看到飛鼠和松鼠,Kita juga sering melihat tikus dan tupai
9db2e6f835f268dd0d5fb368e48718b924a35ff7,當我們在山上的時候 我們沒看到熊和豹,Ketika kita di gunung ketika Kami nggak melihat beruang dan豹
2ac2b33b10068dd5c8328f1910ac1af5de905ece,我們在山上,Kami di gunung
67533821bd89b1c23c1863e0bdd73b746ee90a22,我們沒看到熊和豹,Kami nggak melihat beruang dan豹
b623670691e9cd3a1e809c753499ff6b6b227558,當我們在山林看到這些動物時 我們都很高興,Ketika kami di hutan gunung melihat hewan-hewan ini kami semua sangat senang
45dc4601d6da1bc39428487e8e18be9968b2108b,我們在山林看到這些動物,Kami melihat hewan ini di hutan
a1838d26a359d96e3838a05d8a5596e77d016439,我們都很高興,Kami semua sangat senang
41ecaf1d87b52e6e8e8a907a4978006b9317c05e,你們也常看到甚麼,Kamu juga sering melihat apa
b589e5aed37916813284b9e831dd9371ce658c97,當你們在山上的時候 你們沒看到甚麼,Ketika kamu di gunung ketika Kamu nggak melihat apa
b836e59822a8c1174963e11057cbeefc81b1bf14,你們在山上,Kamu di gunung
d28147f47c17c81710b51f42dfc30683621714be,你們看到了甚麼,Kamu melihat apa
c8c46ecf8ece11779b8f55871741e3c9c84b2b74,當你們在森林看到這些動物時 你們都會如何,Ketika kalian di hutan melihat hewan-hewan ini kalian juga bagaimana
cc6ad663b9bc32a60b008a48c9a4597d6a274bad,你們在森林看到這些動物,Kamu melihat hewan ini di hutan
6983d3bbe8d91958ef03b767158069a41001c3bd,你們都會如何,Kamu juga bagaimana
fd8bfb148964f785112c353ad4f80146ad6a16ed,我們要去山上拜訪我們的爺爺和奶奶,Kami akan ke gunung mengunjungi kakek dan nenek kami
a0568ce8b194976edeeea63af120f63ad973190a,我們 包含式 要去醫院看看病,Kita 包含式 Harus pergi rumah sakit melihat sakit
8225d4f73024b4e0523d4cb21f3d2b8ffcf5ab74,他們要去學校讀書,Mereka pergi sekolah membaca
de41724a2a833dbc9a1fba97bfdede1032486dfe,我的爸爸要去書店買書,Ayah saya pergi ke toko buku beli buku
2b125d5c7f1b7f3a744874ec554e86ff4f3b4707,這個老人要去餐廳吃飯,這個老人要去餐廳吃飯
891138e935b76a8ca11a9c9a18e08f6e949b89c3,你們要去哪裡,Kamu pergi mana
fa78ab69160c9235979298c2d3e657a3fbc2d090,我們 包含式 要去哪裡,Kita 包含式 要去哪裡
06e444af31839adfb2512588bd334851d52f2110,他們要去哪裡,Mereka pergi mana
3b0675b359a16898af0798c1f62bb4ef37efb934,你的爸爸要去哪裡,Ayahmu ke mana pergi
2834acbe82ffc2a95b612a31a8a81631fcbc971b,這個老人要去哪裡,這個老人要去哪裡
e98351d23fb46daaa9378220b2e3d5a95f8ca914,飛鼠,Kelelawar
7de1c08488f54890f8950c9f75ee8c54fadbe074,熊,Beruang
9bc452caff987d7058d3262819dfc74adc6f7795,蚯蚓,蚯蚓
27fbdcee22677e2fb9d5f9fd98701ee78a7ff4d2,鴨,鴨
6a3e1072fa7607c353e5aaace00a50a4e3247303,鵝,
3f4725a38c51edc3473d0e81ebb4d0dbf8a55c41,馬,Kuda
e209b4ca5cb4d316c3f725dc3a99b5a91f8a30c3,松鼠,Tikus
2c52ce110285c8b3ce328518f3ac30e5c99c40b8,鹿,Rusa
876f3d98cfdc93fd3fc6719b29cfbf2a17cc3327,山羌,Gunung羌
9134c7f1b14eca4545fd77ba61bc5011812cd169,穿山甲,Pakai baju besi
3fb03dd243ea364cef104940095a449d474fdf11,蛇,Ular
eac142b224e6227820bf8418987bc4e672748f59,豹,豹
8073e0caff536535ea3f1062290fbd4d987548c9,你是誰,Kau siapa?
ac554849bf00e2ad1a896831a165d4c4620970e4,他是誰,Siapa dia?
4955f43875d0f4bfa28aa71a3d45856cc132b3cf,那個小孩的名字是甚麼,Apa nama anak itu adalah
4441f10077df84a8811a0af4d1aa78432135df5f,那個小孩是誰,Anak kecil itu siapa?
827669d1cde7b8eb16d8cf450ba44c81838651b0,那個閩南人是陳小虎嗎,Yang Min Selatan itu orang Chen Xiaohu?
29b5ee6b193fe734fb19fbc231730a5747bd281b,那個客家人是王大偉嗎,Orang tamu itu keluarga adalah Wang dawei?
2776bb19d335be00ec38394b0d32b8a8c10e6bb4,屬格格位標記,Kelompok gerbit penanda
51d250e05ab6e525b565f29c310a7261a5d00596,嗎 疑問助詞,嗎 疑問助詞
885cf5044dd26046ad6f92a71d560dc594f0fb31,否定詞, Negatif
a9e8553acf2be980013a1ce9a2422656d73d10d3,主格格位標記,Marker karakterbit utama
4fd2d4723c3fabde98df8cfc56c58e006bf54feb,誰,Siapa
f403a75e6600d52032e0a5171eac651258044d22,你的,Anda
e02570ffe64aac400639940ae86a8484278704ba,你,Anda
06f67a633fa578c9d8e897b8ecf26e643b014189,我的,Saya
e4cc04094a4777f19450c1a9716ae5b5c0935f52,他的,Dia
6bcb5c94e71be6e29f559fd101b2d5ea1d8653e0,這個人是誰,Ini siapa orang
167947cd7f15f48c8e046236369eca54a0d907c9,這個女人是誰,Ini wanita siapa
d5c2477d0a74c3ecf29733bab0890fb01f3cd0a4,這個男人是誰,Ini pria siapa
3baaf7b5091ce1ad8f46fac037c0025b0c36298c,這個老人是誰,這個是老人誰
1c7b8d4bdbbe1dc49c54761c7293e9dfb4dd62de,這個小孩是誰,這個是小孩誰
a984154da106becd781b85ec34ff8b2203d910f3,這個朋友是誰,這個朋友是誰
1d3125c83d80e5b20c1daa30ee0a52d8d468f2b8,這個青年是誰,這個是青年誰
d15a231b5b1cad6b665761c5d75c9589029c8cf0,這個小姐是誰,這個是誰小姐
1ecc151fb90c657012a417bc270e45039e297ca5,這個閩南人是誰,Siapa orang Min Selatan ini
c19a81c66f31689007ba303bc56fb53bc766f370,這個人的名字是甚麼,Nama orang ini adalah apa
9e116813b36d87c877a513b59cec306cf4a61194,這個女人的名字是甚麼,這個女人的名字是什麼
e96b966e8ebf52ed2a7d2048c9297f5a1d4a7f14,這個男人的名字是甚麼,這個男人的名字是什麼
ca3eb8bcb682354480992b9d5a64dba8bcd6c878,這個老人的名字是甚麼,這個老人的名字是什麼
ec37ed654a0bdb34b8b9734354de83988dd4c592,這個小孩的名字是甚麼,這個小孩的名字是什麼
1fc0283f95aa0fa32d3258fd3d8213def8ffdc48,這個朋友的名字是甚麼,Nama teman ini adalah apa
86b33ed73f3d403220c79eccb07d6546774e61ee,這個青年的名字是甚麼,這個青年的名字是什麼
fd629b361a650068282a166f23762c2499dc5ad4,這個小姐的名字是甚麼,Miss 這個的名字是什麼
26f1bee331e321d52d41d82f7e481148fa220a04,這個閩南人的名字是甚麼,Apa nama orang Min Selatan ini adalah apa
1b48973c8e83bc5876fb474eb28f0abe3aeb346d,那個閩南人的名字是陳小虎嗎,Yang Min Selatan itu namanya adalah Chen Xiaohu?
63e28493cf4a8a90da26546209a94e942ff034e6,你的名字是甚麼,Kamu nama apa?
eeef4b9467bf3bc3ec025b7e733f61aae4808f80,他的名字是甚麼,Apa namanya adalah
3b0b210aac6069cda30e616c715eb36c4c17f67b,他們的,Mereka
79dae2c7782aa87f635739b503b1ffc20b2128aa,他們,Mereka
dd011b4be1211c1799d44031a0706675476af382,非常,Sangat
c6c38abf2c42e2d8246c489d5f2a490e82220ce0,這個客家人是誰,Ini tamu keluarga adalah siapa
c4c099ad306f82839f697ad868be3b082ab1f13f,這個客家人的名字是甚麼,Apa nama keluarga tamu ini adalah apa
7aed9ed6d531b9f30779f71a7c8b8e3988c1577c,那個客家人的名字是王大偉嗎,Nama keluarga tamu itu adalah Wang Dawei?
068a5d094c14ae8ac66c5f7bd0aad864ab1515a2,這個閩南人是陳小虎,Nama Min Selatan ini adalah Chen Xiaohu
478d08c90c4f59504a513ddd57a74e4957198523,這個閩南人的名字是陳小虎,Nama Min Selatan ini adalah Chen Xiaohu
f4f2f3836b495d8e3da2aef5c8b099c068737fe2,這個客家人的名字是王大偉,Nama keluarga ini adalah Wang Dawei
8439606f4f2e56534b77d4055ad8e485a21533e5,那個閩南人的名字不是陳小虎,Yang Min Selatan itu namanya bukan Chen Xiaohu
5fb1d0cab4d93bb221f212b3dc30067196d5863e,那個客家人的名字不是王大偉,Nama keluarga tamu itu bukan Wang Dawei
2e7e0774bc7a73caeed9ec424f3a413c600dc75b,這個客家人是王大偉,Ini tamu keluarga adalah Wang Dawei
0b8f6352fd724873ae8655d7a7d844888caace39,這男孩是我的朋友,Ini anak laki-laki adalah teman saya
6cbd92e3b3d7928f42aa6d93585f813c431cbf0e,這男人是他的爸爸,Ini pria adalah ayahnya
8a5d1e565d6e5736409edffe1a367413dc53e89f,這女人是他的媽媽,Ini wanita adalah ibunya
3677b3f0e8a8358478df796ee0f9a719f847c86a,那老人是他們的爺爺,Itu tua adalah kakek mereka
78d5b7ab3d6023c45cd7e03de3f2a19818a07f89,他們是閩南人 也都是我的朋友,Mereka adalah Min Selatan dan juga semua teman saya
b899c4425e942b25c1497eaffca63c38fafb1c0d,我很喜歡他們,Saya sangat menyukai mereka
a0130c53ed3294505802a2b258a15367a56e7843,那個閩南人不是陳小虎,Yang Min Selatan itu bukan Chen Xiao Tiger
14e5a4624b60f0537b56ce7d5f33b9993852e134,那個客家人不是王大偉,Orang tamu itu keluarga bukan Wang Dawei
1522a64921aa31aeba1c30ca460e7e5073383a59,人,Orang
a3921686797a0398461ec38ef1775a472c78654d,女人,Wanita
46d34f1581078bd19ab6c41571b2744f184861e9,男人,Pria
a2e4e3e16cdce2e236b35b2d1a2c7c40769124c4,老人,Orang tua
a13b9364971f08747e54dc1318ec091c575d70e4,小孩,Anak kecil
6c147a16ee0594f76cb1ef380bdcac8d1867a862,青年,青年
d8d9bfd609df7cbaccafaed96f5c44474d516eb2,小姐,Nona
003f36badd371d94bee9268d64a7a02a4a7589ac,朋友,Teman
035f15a20abf5fbb985eb77232fc413281461fc7,名字,Nama
90f8c1ff09a5f17b6cab00f513adc41319149045,閩南人,Min Selatan
b5fba4fa8c8ddef87b69175b5a808a2f50ccd639,客家人,tamu keluarga
1a9c79ee1a4181c497e18687f926d67661ea3ad6,為什麼,Kenapa
47cadc90b08d9f0d52f13c798b5c9df60ccf233c,花費,Biaya
c217bebfb5e7c43e842fd5eac58c4e629f8c1b43,在,Di
81e7e4de62413afa4f64ef417f3793f460b46a4e,菜園,Hutan
2dea0c5a04f8b5c507ac66e7d13a87c596e889be,蔬菜 複數,Sayuran  ganda
e5eeb0bc5d0ebfa046090c0459d0835e3ba0779e,種植,Tanaman
9619a71c3ef2622f59b74f61c25c6c0e83dd7f2e,種植過的,Tersemakan
bb4d656a8404c3b0ddf0a317ab9b67b3138b10cf,全部,Seluruh
389f0532d33498412a6e3c1dec0d8e4bbdd9f3a2,親戚,Kerabat
d843a8ec30cd4e03d5523c7812338b1a281c3269,感謝,Terima kasih
d4cb20c791204bc5c189a883fee7afdeaa1a8a5e,因為,Karena
5e7b66be33d4f47f859692ae63d48e8e0e688eef,已經,Sudah
ca8b9e31ac42997052a92bcb53655e30c96b6e36,給予,Beri
7b2ee641598a38d999f36e948a12492c842cbe13,所以,Jadi
83a110b0d7f31576c911973c06e0f0d73d83741c,我們的爺爺和奶奶有一個菜園,Kakek dan nenek kami memiliki sebuah kebun
45ea60027d7166ffed5423cb32594aeb01c05c1b,他們也種小米,Mereka juga tanam nasi kecil
28ebf3e294d5137fb0fd7fda36f96a52195f7c3d,他們沒有種蔥 薑 蒜和辣椒 因為他們不吃這些,Mereka tidak memiliki biji  蒜 dan辣椒 Karena mereka tidak makan ini
7ff558cfb54989a307eda437ab1c68f58aed3814,因為爺爺和奶奶種植這麼多蔬菜 所以每天他們花很多時間在菜園裡,Karena kakek dan nenek menanam begitu banyak sayuran jadi setiap hari mereka menghabiskan banyak waktu di kebun.
7bac066411b546a5f9e97db42c87bfab007e24e9,他們常常會送一些蔬菜給他們的朋友和親戚 所以大家都非常感謝他們,Mereka sering akan mengirim beberapa sayuran kepada teman dan kerabat mereka jadi semua orang sangat berterima kasih kepada mereka
