id,chinese,translation
364f9016a656ed6b6bff1ecbf5661830aba5e4b5,我是太魯閣族的小孩,Saya anak kecil suku Ta Rūgaku
26c8bbc0e0507ebd62f7434937fb0fceaab0cbac,他是太魯閣族的小孩,Dia adalah anak kecil suku Taurus
ead45cfcf5bec19ef5b80eed1c39aec81d21fb5e,我是太魯閣族的小孩 我們家住在富世玻士岸,Saya anak kecil suku Ta Rukaku Kami keluarga tinggal di Fu Shi Boshi pantai
a001e2f50286a25d89e22293de83819e18078d57,我們家共有五個人,Kami total lima orang keluarga
2448fa89de72cd0b23fcf0f7f11b702a4b4222c6,我們家有三個兄弟姊妹,Kami memiliki tiga saudara perempuan
1c1e9a75b6228d52ca15e7451269b209a475c5cd,我跟爸爸 媽媽 哥哥和姊姊住在一起,Saya tinggal bersama dengan ayah  ibu  saudara dan saudara perempuan
00ee61d9b70288f21dae5d44d044416f48751d53,我的爸爸很高 我的爸爸是警察,Ayah saya tinggi Ayah saya adalah polisi
ae25ee71f3897c0f5100fbe0087c279248fe1f86,我的媽媽很瘦 我的媽媽是醫生,Ibu saya kurus Ibu saya adalah dokter
023cdd0f2dd7ed187c077e60aaba363c59fcf4b1,爸爸在家會和我們說族語,爸爸在家會和我們說族語
3bc4dda940ff9692f2a81687e3658b412c6e7ecb,我們暑假都會回部落,Kami liburan musim panas juga balik suku
bfa53253eea5505072a9ac43618fb624446aea47,我和兄姊會一起抓青蛙,Saya dan saudara saudara akan bersama menangkap katak
44a8f577265dace72de858c8cb3fc592752725d1,我很喜歡我們家的人,Saya sangat menyukai kita rumah orang
28f09e5646f835d27f5731a13ff4f2c0069dd740,奶奶在廚房煮午餐,Nenek di dapur memasak makan siang
e003747e6ab749e1528c332b283f6a2d7c01dd49,奶奶沒在廚房煮午餐,Bibi nggak di dapur masak makan siang
06e2056c72d2eb48dc166eab5c23845a7a131782,爺爺種的西瓜很甜,爺種的西瓜很甜
d03787a9176621bd84b5640f595f338d62e69bd0,爺爺種的地瓜很甜,爺種的地瓜很甜
a5fa2dc287a73391dda1a97e6b2ac25f7fef4692,爺爺泡的茶很好喝,Kakek bubur teh enak diminum
bbed64bb01d02c45f8cfea0a09186834b8c28689,他種的李子很澀,Dia benih lici yang bagus
72e5f0b2585a29d65186ab6abf39090a812a86de,他種的橘子很酸,Dia benihnya kecok sangat asam
da93b85fbf79aa2ca0f7025ace0534860452dfcf,奶奶煮的午餐很好吃,Milah masak susu ibu enak
8415cdb952cdd57056e7e3b343c86fc18639f83b,媽媽煮的早餐很好吃,Sarapan yang dimasak ibu enak banget
e76fc9c14e9749d27225dcf351ded1e9af5d381b,教室沒有掃把,Kelas tidak membersihkan
27d73fb22bb4124672a0912f138add7994154aff,不要去那裡,Jangan pergi sana
9245d0e742ab6a32bc963816d9207b165365c4d3,不要睡覺,Jangan tidur
c66ce1b7f27fc8085049ecbf0e0b557a1712d15f,不要跑,Jangan lari
462ab00e83c74a6755963bd58a7157d79f2db41e,這西瓜壞了 不要吃,Ini meloncat rusak Jangan makan
0834871f9fd89480453ef94c13432e9f6e62c388,那個門壞了 不要打開,Itu pintu rusak Jangan buka
7979f0719cae8ed60fe5cc02848955b9403b0cdd,這衣服髒了 不要穿,Ini pakaian kotor sudah Jangan pakai
a6550c9ff0a9b0186b1137c1e657bfb33dbc4931,天氣不冷也不熱,Cuaca tak dingin dan tak panas
a3c27ff970911e41e2ac36354ddcc3358a5de856,風很涼爽,Angin sangat sejuk
4fc8d18ce8e91b2bc27396cc28c34cef3f0548bc,天氣很熱,Cuaca sangat panas
817b2aa48de9c2819096e52ab481720502cd5c06,你是太魯閣族的小孩嗎,Kau adalah anak kecil suku Taurus?
5ccc444741627965d8eed0099d16b9c410e3af98,我們是醫生,Kami adalah dokter
2c24564a592bc27e74eb982b660d385edbfa9bb2,我們是醫生 你也是醫生嗎,Kami adalah dokter Kau juga dokter?
91b7ec785e88a0691d62b21ff9508469f4afd8f3,他們是老師,Mereka adalah guru
939be498ef2889de97117256e48fa2f6c4917a37,你們是警察嗎,Kamu adalah polisi?
6d867c66ed34be56023ff39f0ea743f8c5453e45,我的家住在玻士岸,Rumah saya tinggal di pantai Bosis
b512e3f030ce194e704a50b0396928c54f5d2f36,我的部落在文蘭,Suku saya di Wen Lan
c9221bac0188d5bee985d8e1a1b25cfd0fcfb4bc,我的家在布拉旦部落,Rumah saya di suku Bradan
3c150498c1006f70c86f08f25ac27f33b5c64795,我的學校在格督尚,Sekolah saya di Gedukshan
9532e5fd5d245df342fe62938433f7255ceb57c9,我們在同一間學校讀書,Kami belajar di satu sekolah
57dbd51aa68df4b6b26abfdf7bd2b84b81431b7b,我和哥哥都喜歡唱歌,Saya dan kakak saya juga suka bernyanyi
8a37856b05cdaa3713df378c00a9bf42452e44c1,我喜歡游泳 放假的時候 我們全家會一起去游泳,Saya suka berenang Liburan ketika Kami seluruh keluarga akan bersama pergi berenang
5cffd6733a309d2a7cfde52e253b668258e11e50,我喜歡認識新朋友 我們可以一起唱歌和游泳,Saya suka bertemu teman baru Kami bisa bersama bernyanyi dan berenang
7cf70e1586475e8fbe73d88dedc7dd84ea571e23,我們來唱數字歌吧,Kita datang nyanyi angka lagu aja
8a1b7b5f12bffc73f2fefa1e0446719ef4286295,我們來學族語吧,Kami datang belajar suku bahasa吧
b6cb28c235eb4c083bc62abc6b6bc699709d3467,我們來唸這個詞吧,Kita datang唸 ini kata吧
a652eff948b0f849cec0680d7af234587c5b9b5d,我今天七點到學校,Aku pukul tujuh sekolah hari ini
96000775e7015e393efc21ce86b8c94adaa92f94,上課的時候 老師教我們數字的族語,"Pada kelas, ketika Guru mengajar kita angka yang etnis bahasa"
55061ec17df63e5d22431e1fc0f8d37b61f788c6,我們跟著老師唸 我們唱了數字歌,Kami ikutin guru唸 Kami menyanyikan angka lagu
72f876da246f24284204809c70e0f8eef8252f9f,我學會好多族語,Saya akan belajar banyak bahasa etnis
68276f4245b2d2466c39bc0ebad133a42914dca9,我天天上學 我天天學族語 我要講給媽媽聽,Saya sehari ke sekolah Saya sehari belajar suku bahasa Saya mau bicara kepada ibu dengar
c79bc3e75490f1c2a8b21095d1856d4961f630d4,我煮的晚餐很好吃,Makan malam yang saya masak enak
2ed503e6abc839a8922f20434d73a16b231b859d,天氣很冷,Cuaca sangat dingin
9cc856a5d6c731653530c5f99503a2fca1c34f81,天氣很溫暖,Cuaca sangat hangat
dd31d8b6d1cef3cc37f861852a0db33ba8718704,水很冷,Airnya dingin
db32ee60b7e17947cae4487764b1c93bbba062e9,水很燙,Airnya sangat
fa10268036181d3fd26d11760d2f177f5f89a060,你是太魯閣族人嗎,Anda adalah Taurus?
b5311b2718b17fd0c3701242834bfffcceb41327,你是誰,Kau siapa?
51f7258e0097914c051ef9fa20316d808225c96c,他是誰,Siapa dia?
814621a9e462d86a75cbd95eca26f93e1c1cad6d,我喜歡游泳,Saya suka berenang
6af101a50f204680ee8444043cb23900219f1aa8,我喜歡跑步,Saya suka berlari
62008d92684da4e55218667402e7fc046f128f4d,我喜歡認識新朋友,Saya suka bertemu teman baru
0a360f50eb7ee7fa19cca83c83f02a50013c5940,唱這數字歌,唱這數字歌
2fee9d962219e72eed576311b9582907f697de7c,好 我來唱,Aku suka datang nyanyi
d94c1d298e92c602c4d72aca3651a5e0dbd648f0,唸這個詞,唸這個詞
9a7f8dfab40780a86a4b9f0f6f695cff675e8207,好 我來唸,Saya suka datang berfikir
93b2fcee09c475c744120178e319a1418c3cf6fa,起立,Bangkit
c466ee934f92956451c3fa1540833854df7d21c7,敬禮,Hormati
24090122fa84e4778cf755699368918edc733536,去睡覺,Pergi tidur
00de349ae2299fb2809aa772f701171b3a1a8e75,吃這西瓜,Eat ini watermelon
ae246545922b4f408c49ff184e5d642dff176132,我天天上學,Saya sehari sekolah
baaf04d3866ac65d0f200e591e4def6eb8824e47,我天天運動,Saya sehari olahraga
826b3638b8c7bf6260b39ea34b55baca7de6ce47,我和哥哥喜歡唱歌,Saya dan kakak saya suka menyanyi
39b2c5beafae98fd11d79dff5f5182096a2d9cf5,我和哥哥喜歡跳舞,Saya dan kakak saya suka menari
4ceef33b259e23d5fa47f1c7129f1f36e5f65f16,我天天游泳,Saya tiap hari berenang
8e96a1cbe05c3762e36a09bcc5b607babf29df86,我天天跑步,Saya tiap hari berlari
f73eca30ee03b6ff8018ebcca1fd4d67495ae853,我天天唱歌,Saya nyanyi tiap hari
1192abe21bf117e3038041012e1fb875b57cb1ad,遲到, terlambat
ad92c057892ae60a1f21489dff170ae93380b7bb,攜帶,Bawakan
aec80e464687fc0f768271dca12dc9e00f1bf13f,忘記,Lupakan
b5be4631fde4efe65139b374a1b2d00184e13fd0,書包,Tas buku
f4106dd5cb57ad879a278e218d5a558678bbf658,課本,Buku pelajaran
7e344ba3ee922486206987e195d024d06de0f0dd,考試,Ujian
0dc3c4b48879060799a0bcfe36089827776c6eca,筆,Layang
a38d83e48b736129acd0a48797e9b8eca80b252d,部落,Suku
b3c04944baba1b2f81d206d60c5828a931ad1496,讀書,讀書
f860e1567fa199fb6fb1ddd6307e69906475beec,聽, dengar
5de6d6a9e4aa242c7344a51b7e6fad1ee7ad57dd,說,bilang
b3f1a2618d34b5e398fb749f15fbee61252b744a,故事,Cerita
480bf7571c172c7cc30dde9098b1122578790c2e,矮, pendek
857ebae9e8e638df72bcf3371b931fe1d3c077d5,瘦, kurus
cbb07ae6b26f388e57dbb169fff0d62d115baff9,活力, Keberanian
22bb86482c44f4b27405506f9988990b2621aa15,摩托車,Motor mobil
898e89883965f3f65768b59c34d2f52364088d91,遠,遠
ca3cfa44e828ee9a088fe8a4b05473139cd3f0d3,近,dekat
61ee83efd62b4013b9af3dc9cb5cf890e175bfc6,捷運站,Jembatan stasiun
7d2d50d2fb137f9e328105063646f7a790107388,公車,Bus
687881bf6e1a400c01825e9c4d4aa122e5724bd1,搭乘,搭乘
99806cfd3d715aa2e8a4baf633e6d60dabb63d2e,騎摩托車,Menunggang motor
cb2770696eac954d2dcf533ff0d27140faaf6ac0,捷運,Jetafu
daea53238f653da278d9dc17bab61c1144760497,火車,Kereta api
d78e4dded4041fa1c4a0d377e3356ef98d90d063,競賽, Kompetisi
8339112091e299d2968f490c8ed71f54c5cc4d91,拔河,拔河
5521c008a989f044a1d9b7fadbe77bbf23c2d5d4,足球,Sepak bola
cbeb28f48f7ebbe7c068118eda20849064373350,跑步, lari
7f50bb2b85846ea9e6c49e7cb4262488fd10114a,跳舞, Tarian
fd5dc2c4698b14dd364525ca8a0e3977302d4c98,射箭,Menembak panah
b08f08be5e3d1753618de33d77c2e1d36bdfdea8,跌倒,Tersingkir
d94e04639173241123add94e0e690245ac74aa3b,膝蓋,Lutut
a9e19df33fbdc993742d8d3af6489459964d65fb,橡皮擦,Keluar kulit
f6d2be4b3cb8c9d284a056fbc049fa45c727f846,借,
6b0e4c82837d19927da825740a3c785838a5e050,喜歡, suka
37a7141bcea76833164cc6de864368c53544a357,船,Kapal
86a433950e568f5bddac6cbc8a281e56f3474a7b,腳踏車,Pedestrian bicycle
e357955176c8bc93c138f05d916e6de50606f0e9,飛機,Pesawat
ad21d2510963cd338098860e42ddcefe002df162,流血,Perdarahan
d05f7ffe36d81500d3f4dc6c1b084712faf1efb7,排隊,Antrian
7d3a3da452a4ef9bd83091f5f1000e7619a0e7c3,鳥類,Burung
499036961da74a1ecec42afa0a7f67b48a39e3d1,蛇類,Ular
d3fbcfee515fcd26393251017d4f0f6397ea8973,參觀, Kunjungan
725a3f09e0ed26a021940a75c35415a4212e4130,貓頭鷹,Cathead hawk
5eb058a8da1f8172bc8cabd4fd7fa8892c045cfa,大象,Gajah
bc69755a4635d227ff931af97406f53a4d2e0714,老虎,Harimau
ae623785180745fce73af1fb08d5cd4815e0b3d5,照片,Foto
5f6278a82e5d884965298c5bfdaded09b1a7c819,想念,Ingin
8ae4500caa098362dea1596975e83e0c17029c32,西瓜,Watermelon
9ddc1a87c8efc971d7253cf66f73216b9ecf8611,茶,Tèh
227ed09808b477b74aad9efa9895042920367480,吃, Makan
e88c706249435773a56d6adb7249abcaf1cd5caf,喝, minum
6494b7007ca4583ac42187af9d931526ba7e16be,種植,Tanaman
b3e108912cbabb2e57c84054884f0970597802a6,甜,
dcb51daac6d898949d6a9561fdc45c026d740ee6,煮,Masak
c7c74f22e65e23b6045baf928870160c469af6c2,午餐,Makan siang
56796dfaab3e4a6bf24c6948fac81d9f9b6e8923,走路,Berjalan
e420733e3596b98f116fcc2b02ebc7c89e506008,玩球,Main bola
c79eb6a845037cb065a26f4d1b44cc2dc2183d7b,聊天,Chat
2bfbadf74ae0c5121808ba2e7e85d90c32a2629c,打掃,Membersihkan
8bcffc869f877c517b8abd22b0804690bbf1d708,教室,Ruang Kelas
25f3a08e2608dff0c856dbbf7838aa75c9fb20be,擦,
2290351496f4d747ff7f2830b8be35f4c1c52bf2,窗戶,Jendela
a089dc14df86501710d06f91dba8f01da933280d,打掃,Membersihkan
b5b7d87c7c3848da0cfe63a99bf927eaed24e25e,乾淨,乾淨
82d16b3d248b22a95cea0d463b33ce843011a3ad,白天,Hari hari
b54ac6e17b6363e9a1e8395c09f3083aeec90abc,下午,sore
0c5d4f8c43c4261fb75c96389b98d0a1f196d142,下午,sore
1d92344959d6550cd3554306b5fe66d493553051,晚上,Malam
ce5b63721c32ded1f32b8fba1eba862ebb499538,天空 天氣,Cuaca Cuaca
3a56ed7778c878a64f9c44ec63b2d5cb9568b5d1,風,Angin
045379ed8761e7dd0f128419653c935d22453947,颱風,Topan
a5513d269011eafcf8a8d0a4c43ac196898e5ba7,星星,Bintang
35472f8224157f77450860ee77aec76ccf4cc33b,藍色,Ayu
e6d93a78bca4018be04c37d64f5911dbbce4baaa,摘,Pungkas
06f22b160e2c0af21596b2216fd1240e29a1ccd4,魚,Ikan
16f3777c0b450ae00cb353d848df7e4cc9e26524,雞, Ayam
598bbabf6093edd7f51a48b2033a5891b8433985,南瓜,Mango
776d25135185f4a184954941b046042033ed2b31,蝸牛, sapi
0104e6936abeb31e4443161f0658cf66b7da1815,地瓜,Mango
34dbd0deca22c917e038b2fac46de4091dd7a107,芋頭,芋头
507c1f80b0f8eb21757ebf82bd60b87eaddd2e01,蕗蕎,
f57a84ebf12702a70c76acac880c220ebaee6d8e,紅色, Merah
a067c17ba8ef534327a5776e8a581d52b45d3ad9,小孩,Anak kecil
a53e761110c8abb7ca8c1f854ae36a819dfa598e,爸爸,Ayah
18e07ebc81ae822b79651f80d707f09faa71ac76,媽媽,Ibu
a1a90033b818b07fd9e5bc28a15db66c95260370,哥哥,Kakak
b1b433ddc0e380fbaa013b93a6ec917820827c1a,姊姊,姊姊
1f6b80466326767cb237f1210783218b3ba6bace,高,Tinggi
23b4a83953dee0b87950f53951b9f87e59f8831f,瘦, kurus
e10f44df2b8a181df1571bcf039e9186b1a346c7,兄弟姊妹,Saudara saudari
ff4634a34b519dc74ca19da2484fe0b8fbfab8f5,醫生,Dokter
60bb4b796fd878b606255c72c5865d6554648c3f,名字,Nama
3b63b097fe735563a68d9d035ae2e0106742af27,爸爸,Ayah
9795137aa0370045b889b167f20b19dcfc06772f,媽媽,Ibu
dfdb39c5e023722e12b6e0378248074e686e6eef,哥哥,Kakak
621b6058929cf152c8d1d1080db27503df6d70e3,唱歌,Bernyanyi
8eea184199b2a675f8f2d7389dc1ab7e7096e29f,朋友,Teman
d53205df0ceef556c69d469536fdb64ef2c3720c,游泳,Berenang
453f880fc9e34cd97373b8c2643172df8f562940,歲,Usia
9c847bd7b3ae508dcaedc7c94d6c386633bf67a4,警察,Polisi
9d873c875321fe9ed51cc9808afce626f243f489,部落,Suku
8191c3d9bbfaba5b30f521c46a14def1d9763550,青蛙,Katak
9ce2fb10e7eacf361329fb08a65e688a1db68aa1,七點,7:00
17cbb2e5318b142de1037b8d744bec28cc273963,學校,Sekolah
1d3b5f13683286f39ecca22ef9045cb2480d2d0d,老師,Guru
096bb00c60b4ee932eb0b5bf5a5a1f4f6fb55a94,同學,Sama sekolah
24653273d14b492a5da9a2fe42dbfcc8a9280fb1,起立,Bangkit
3fc7913b4556045b6eb1828b2b14d09cca9eeef3,敬禮,Hormati
24884f042556b6b3d2fc313fa265d3e23088bab3,上課,Tugas
ec60dcd76311534730d758f85dd0ee1908481e6d,上學,Ke sekolah
2fc643cfc41c718b203d3071ea66bd488eb9e9c3,數字, Jumlah
62addb2a47700fd99cb929c770b662c0ab5fc6f8,筆,Layang
569340da1fd9a2c2a4f5c560e68c9ede8fd4b7d9,拜訪,Kunjungan
efe412527d27479c57a6f4737938010aed74d1dc,腳,Kaki
5a4c8bee74e807daa77263b9110408ffb12dc52d,受傷,Terluka
648a5c6906e200b29c72a3bee5249fa9dc32b811,屋頂,Atap
1242e3a9550d334b7c239b7303849e3c936ee7c9,摔, jatuh
c99a7e7a990570bebbdae2638c5cc05599ce266e,檳榔,榔
f65862fb32fd695c04f2a89dd64e21cdab59dd2e,聊天,Chat
bf54e8f755be50bac91f90e3904dc05e202992dc,修理,Perbaikan
e85ecd9b254b79ff7b009bc27d32c646dbdd999b,洞,Hole
ec9253d8a5690ea4744a863a614b96cbda15ad4c,分享,Share
aed08b8590bcd2746af585b726f9b36b6194f71b,帥氣,帥氣
c6686fca5b5acf9b081bb3b24f2a03f7bfa25eb6,豬,猪
2381227982d61fcf94fea37d0947c43879a2acd1,猴子,猴子
a7fc934887cd62d1178c16f08d2cdb96b7e2bfa3,羊,Domba
7a289ee80160fa74e7a07c14003b5acb33d9bf96,牛,Sapi
de928b21763088fe78adad32e05079ba9e403e20,香蕉,Banana
78679505d86c4118c7f05264a418508bf596437b,橘子,橘子
2351bd65d371fc48c343956ecdc6780f66c93a40,地瓜,Mango
5b95221b7a9195a42fda6e9c4985cdc47b0973e4,玉米,Jagung
e0730127ab7ddc0cea117214457c72f8329f890d,一,I
f77517f431dae69e94ecb307d33b8ffbedb78c32,二,II
757a99acc0dec724bb7cfe9ca41c4e1e06c84651,三,Tiga
ed9436d34d2f7d05047d128c4001af64fc74a591,四,Empat
ee8566be8e89de62b68bd4f1ecc18bd058d60caf,五,Lima
fece2cd6d73212d93a4a109c3ae1cab377b0900a,六,6.
7ff55dfdcc5b3bec08eaf2a5f862edf001e9249e,七,7.
72c359cccfd4fa805e5721dc85bff965d38f94ed,八,Delapan
5aae23533f1ed39f31311ca7bcb75ec37e289c90,九,Sembilan
d3540625af29eb114748567cc4376c26ce67ba9a,十,Sepuluh
06b108f78828c7d97185ab2246d2681d26208b1b,猴子有一根香蕉,猴子有一根香蕉
6d7f61c23d08c3426a357e139bbd7dc8adf1deee,猴子有兩根香蕉,猴子有两根香蕉
4129d9bd5b2c2cf710546c5267089002de6d8352,猴子有三根香蕉,猴子有三根香蕉
251eac5325252407060b8727c197b6e44808f0c5,猴子有四根香蕉,猴子有四根香蕉
65cafcbbf4409e323e9f7816ffcb5bec198eae2c,猴子有五根香蕉,猴子有五根香蕉
43bba5b76a65ec1c120dd997341f9d2fb24b7bd3,猴子有六根香蕉,猴子有六根香蕉
7e412fc08e90be3d32aaecefc72561d89d619f0b,猴子有七根香蕉,猴子有七根香蕉
37c5a5f96b0e111c831bd87cb0169593254d3515,猴子有八根香蕉,猴子有八根香蕉
d3f7579b16a76646273cf383d86726a553cc206e,猴子有九根香蕉,猴子有九根香蕉
4d6781e0384674d7e0c1e697d9af3aeafd80e18c,猴子有十根香蕉,猴子有十根香蕉
406a20a7390d0454411b9e62f7254e024c3a9f69,牛有一根玉米,Sapi punya satu jagung
8a521e28cc379b6aedaee4d39d5a5a2c6e45a8f3,牛有兩根玉米,Sapi memiliki dua biji jagung
266dc377a9b946c32a7570eb263fd13a97f6c9ea,牛有三根玉米,Sapi memiliki tiga biji jagung
bc2a17c9338ea41b56d188ad69835164bbb42b67,牛有四根玉米,Sapi memiliki empat biji jagung
a21ea2d3231c586bf09e27a0535b4dc6b42fe51e,牛有五根玉米,Sapi memiliki lima biji jagung
0974c6336435d79b5697e7bcf0f836d0d81cf144,牛有六根玉米,Sapi memiliki enam biji jagung
8139d8c954747da58950ffcf96ca9d7b227a5b5c,牛有七根玉米,Sapi memiliki tujuh biji jagung
ea5081fc3f9f8c4b4800054f1389804265b520c1,牛有八根玉米,Sapi memiliki delapan biji jagung
8bccf4690548726035e4bb8c4f15692c492ad7be,牛有九根玉米,Sapi memiliki sembilan biji jagung
eb84fc08ae76ddc999b99cc1aadd3b03c6f4338e,牛有十根玉米,Sapi memiliki sepuluh biji jagung
f86fbbb58fbccda5eff80bcb56b7e9ecce3dc1e2,豬有一個地瓜,猪有一个地瓜
08885a17596697638b47caf819d51f3ba3431ff7,豬有兩個地瓜,Babi memiliki dua melaka
cd3cb1242a8ea8aaf5e1e9fd83e1b9e34b84b4b2,豬有三個地瓜,Babi ada tiga melaka
e9d0294418d704ef53f6a99892fdf240cee0d5a6,豬有四個地瓜,Babi ada empat melaka
8144a15c016433787bc76c445058e69faecfecd6,豬有五個地瓜,Babi memiliki lima melaka
806a4e1b791b8a9035e1dc9251269075ccf50cfe,豬有六個地瓜,Babi memiliki enam melaka
65f9b6279b335be32ea98af5bfd8cad60616cee6,豬有七個地瓜,Babi memiliki tujuh melaka
11507d6c0accc3f6de55a7ebe9cda253455b2030,豬有八個地瓜,Babi memiliki delapan melaka
146d8a09ac0a226fae7ecb33f158aeca77b62e7f,豬有九個地瓜,Babi memiliki sembilan melaka
d1fde4ad317d6e9e06ec0cbc2e007dfa033f3b66,豬有十個地瓜,Babi memiliki sepuluh melaka
a774ab0162c24674f96e199c66853c081909cbd7,羊有一顆橘子,羊有一顆橘子
91b03e223793d48d8f45a6daf7f7880d35eae9ca,羊有兩顆橘子,Domba memiliki dua buah ayam
86ac3b02111e7f9dd81730b48213fe38a336d512,羊有三顆橘子,Domba memiliki tiga buah ayam
16a449beb2437225e3ff00af184ec55221912c2c,羊有四顆橘子,Domba memiliki empat buah ayam
bc017eb515854dc73a9ac807a68638c96ed87ceb,羊有五顆橘子,Domba memiliki lima buah ayam
c0ce33f44076c545eeacd671e477668f5f7d1235,羊有六顆橘子,Domba memiliki enam buah ayam
5f95b226dbe53af0a06b79afb811f2d582481f42,羊有七顆橘子,Domba memiliki tujuh buah ayam
239e703aad359f38894ce9ca1586738b8d4c42a3,羊有八顆橘子,Domba memiliki delapan buah ayam
b98313a16b798cd16edeba8f7bbd5b8116541d48,猴子有香蕉,猴子有香蕉
ea2fe8920fd35a44b3709b7ecadf1ae7c3696708,猴子沒有香蕉,猴子没有香蕉
90f2c41820787482d5995b17026ea49f4ddc4052,豬有香蕉,Babi ada banana
8ab34b37e107bbef05e68411b26b9b82582536c5,豬沒有香蕉,猪没有香蕉
a059db53c5d8ec162e0cf42ac6cb101a6a1c8b1f,牛有香蕉,Sapi ada banana
784941b6b8f8d23e86d9e2398bd65946a4c8d7a7,牛沒有香蕉,Sapi tanpa banana
a125afc46f2552c021d4a959fb6d3ba77b33cbe2,羊有香蕉,Domba dengan banana
678948a6dfa028ac1d7086b234f8155342e05ed8,羊沒有香蕉,羊没有香蕉
f13ba340372a571c4d8192d83bd9cd7d13d0f9d1,豬有地瓜,Por ada melaka
443b79b0ef018a7c8e137d6892ed7d2137673422,豬沒有地瓜,猪没有地瓜
863fe8cc5d49a3021977b6092a6351d45f817ed6,猴子有地瓜,猴子有地瓜
0d9acea2b9c7ed106654580816ad47b90ccca2df,猴子沒有地瓜,猴子没有地瓜
e12b0f2666b2ee1622c4a74c8b8abd992530ecae,牛有地瓜,Sapi ada kacang
877093ae5f4562f637457b7ee1d40ddb224c561e,牛沒有地瓜,Sapi tanpa kacang
091a7b34cb20a54dad5552956c50dbae4edf848f,羊有地瓜,Domba ada melayu
1e6c807c81be5e072e0b0bf320ebc1d413aedb36,羊沒有地瓜,Sheep tanpa melayu
ab51eddd2b40bbe1f649d2fe0dbb331c1d97d89e,猴子有橘子,猴子有橘子
587d23e029d7de694428c6498c59ba0111331cda,猴子沒有橘子,猴子没有橘子
3da967331a6506aa6abfdd707e0ff518fb83da93,豬有橘子,猪有橘子
0a0c4d06249e55a7f439ef9f7c4497f8c35688c2,羊有九顆橘子,Domba memiliki sembilan buah ayam
cbeed973842831b9d442352500fdb423f421daa0,羊有十顆橘子,Domba memiliki sepuluh buah ayam
c058e44f2d4d8e558bcf0e9f3c6ea3017b20e401,豬沒有橘子,豬沒有橘子
7782b4ca775b2b619d70a236bdb652d350a4f96c,牛有橘子,Sapi ada ayam
39a44c2c3282c3c3cabaf7cde593e2047082d875,牛沒有橘子,Sapi tidak punya ayam
9bf5c523032cf04749e3c401ad42a51cce67c18f,羊有橘子,Dombak ada orangok
58938fc500f8f96e17c07e274abfbbdf48720790,羊沒有橘子,羊没有橘子
8efb1fa6dfce44d687dd4beb2425def808ef8402,猴子有玉米,猴子有玉米
fa7d38f29b761f62a16619b95f4c6c4b78889dbf,猴子沒有玉米,猴子没有玉米
ec1f88dc04ffcc5c83eff0aaddbced5f0da21805,豬有玉米,Babi ada jagung
52f95c86accb78ab17dfc67cd65c315cbe16c948,豬沒有玉米,猪没有玉米
01b0d08b2acd3667e5a6b9bad2dc0c928a7dd18a,牛有玉米,Sapi ada jagung
616a6d0722707e7e2ae48760473019e75f945d5d,牛沒有玉米,Sapi tanpa jagung
8a3e752946c48f8ac789910bb78164ffad5c5f9f,羊有玉米,Domba ada jagung
2d58703a46f43ebb23f2904c9a98f266e7ce6923,羊沒有玉米,Sheep without corn
7862742371ac6dff38dee0815930e35f8dd82f9e,豬有地瓜嗎,猪有地瓜吗
7862742371ac6dff38dee0815930e35f8dd82f9e,豬有地瓜嗎,猪有地瓜吗
df066ac27c9062ef11b6982983b05ca112444eee,羊有地瓜嗎,羊有地瓜吗
df066ac27c9062ef11b6982983b05ca112444eee,羊有地瓜嗎,羊有地瓜吗
507001965eb2ae44a0de553f5c3e1a3a73902fe7,牛有地瓜嗎,Sapi ada melaka?
507001965eb2ae44a0de553f5c3e1a3a73902fe7,牛有地瓜嗎,Sapi ada melaka?
56df72c6e9d22da6bda5beb36c0d2fc2fc01f754,猴子有地瓜嗎,猴子有地瓜吗
56df72c6e9d22da6bda5beb36c0d2fc2fc01f754,猴子有地瓜嗎,猴子有地瓜吗
a1783e50fd611eee40dfdd6b93d289a590c4d24a,羊有橘子嗎,羊有橘子嗎
a1783e50fd611eee40dfdd6b93d289a590c4d24a,羊有橘子嗎,羊有橘子嗎
57807c3638903fda9fafc6944f6c75b7b562f82c,牛有橘子嗎,Sapi ada橘子吗
57807c3638903fda9fafc6944f6c75b7b562f82c,牛有橘子嗎,Sapi ada橘子吗
3399781d4e668e6d256aa24ef71cc85ae8d05206,猴子有橘子嗎,猴子有橘子吗
3399781d4e668e6d256aa24ef71cc85ae8d05206,猴子有橘子嗎,猴子有橘子吗
47dbe4a043c579321848066c456b916d7e728ea8,豬有橘子嗎,猪有橘子吗
47dbe4a043c579321848066c456b916d7e728ea8,豬有橘子嗎,猪有橘子吗
13234246f60f9901a9f3911889f1fc24a07a5b7b,牛有玉米嗎,Sapi ada jagung?
13234246f60f9901a9f3911889f1fc24a07a5b7b,牛有玉米嗎,Sapi ada jagung?
f31662f8b541aa4b3affaa0b16ea46314ca557ae,羊有玉米嗎,Sheep ada jagung?
f31662f8b541aa4b3affaa0b16ea46314ca557ae,羊有玉米嗎,Sheep ada jagung?
c361484cb61c6d81ec6a07f445f90098c1761660,猴子有玉米嗎,猴子有玉米吗
c361484cb61c6d81ec6a07f445f90098c1761660,猴子有玉米嗎,猴子有玉米吗
a2453df1c022175851ebfd95f3cfdbdaabf7b2a3,豬有玉米嗎,猪有玉米吗
